Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Amount,Order_Date
O05572,C0146,P0192,4,171,684,10-03-2024
O05573,C0904,P0118,2,7033,14066,23-05-2025
O05574,C0193,P0162,7,984,6888,21-12-2024
O05576,C0265,P0092,5,5051,25255,17-03-2024
O05577,C0429,P0126,10,5447,54470,10-11-2024
O05583,C0616,P0208,10,3619,36190,15-03-2025
O05584,C0677,P0199,2,9172,18344,28-08-2024
O05585,C0399,P0166,10,8208,82080,27-09-2024
O05587,C0015,P0192,8,905,7240,01-03-2026
O05588,C0381,P0125,8,7866,62928,31-03-2026
O05589,C0182,P0278,5,4103,20515,26-05-2026
O05590,C0013,P0052,10,3141,31410,16-06-2024
O05591,C0053,P0185,7,8109,56763,04-09-2024
O05592,C0445,P0098,3,9991,29973,16-12-2025
O05593,C0982,P0109,3,3546,10638,02-08-2025
O05594,C0830,P0149,5,754,3770,09-07-2024
O05595,C1149,P0069,6,4033,24198,20-02-2026
O05597,C1216,P0096,5,2808,14040,25-03-2025
O05598,C0970,P0122,10,2712,27120,17-08-2024
O05600,C0489,P0094,1,9524,9524,06-04-2024
O05601,C0515,P0001,2,7035,14070,23-09-2025
O05602,C0387,P0117,3,8558,25674,12-10-2024
O05604,C0145,P0269,3,248,744,29-03-2026
O05605,C0990,P0170,6,1477,8862,02-12-2024
O05606,C0551,P0176,3,6473,19419,28-02-2024
O05607,C0907,P0166,7,9412,65884,07-12-2025
O05608,C1248,P0036,4,9129,36516,14-08-2024
O05609,C0255,P0016,1,6544,6544,18-03-2026
O05610,C0583,P0126,4,2635,10540,07-07-2024
O05611,C0886,P0078,3,8173,24519,05-04-2025
O05613,C0849,P0260,1,6627,6627,15-02-2025
O05614,C0612,P0245,1,7357,7357,04-01-2024
O05618,C0590,P0044,1,7848,7848,21-03-2026
O05619,C0610,P0028,3,8227,24681,03-10-2024
O05620,C0038,P0223,8,6110,48880,02-06-2025
O05621,C0343,P0220,8,6985,55880,21-05-2024
O05624,C0830,P0098,9,5946,53514,11-10-2025
O05625,C0827,P0135,7,1262,8834,16-10-2024
O05626,C1175,P0230,5,5261,26305,01-09-2025
O05627,C0995,P0107,2,8664,17328,10-08-2024
O05629,C1110,P0143,10,1367,13670,20-09-2024
O05630,C1227,P0260,7,663,4641,26-08-2025
O05632,C0578,P0107,3,6931,20793,04-03-2026
O05635,C0207,P0081,9,9696,87264,21-12-2025
O05638,C0034,P0003,2,3089,6178,02-12-2025
O05639,C0923,P0224,3,2352,7056,16-07-2024
O05641,C0354,P0083,6,6615,39690,02-01-2026
O05642,C0945,P0259,8,1152,9216,17-05-2026
O05644,C0420,P0231,9,9046,81414,26-10-2025
O05645,C0990,P0030,6,9056,54336,18-05-2026
O05646,C0595,P0035,7,8655,60585,20-02-2024
O05647,C0788,P0040,4,4284,17136,12-08-2025
O05648,C0758,P0206,5,7760,38800,04-02-2026
O05650,C0665,P0264,7,7371,51597,30-09-2025
O05652,C1110,P0124,1,7387,7387,06-06-2024
O05654,C1113,P0031,10,2405,24050,03-03-2025
O05655,C0172,P0197,7,2269,15883,08-01-2024
O05656,C0203,P0215,6,5938,35628,22-11-2024
O05657,C0921,P0260,7,4651,32557,04-12-2024
O05658,C1023,P0268,7,5383,37681,01-12-2024
O05659,C0735,P0253,6,1736,10416,25-06-2024
O05660,C0522,P0241,7,4599,32193,06-01-2024
O05661,C0015,P0027,7,8681,60767,02-04-2025
O05662,C0692,P0267,7,8799,61593,26-05-2026
O05663,C0272,P0150,1,5955,5955,14-03-2024
O05664,C0850,P0196,6,4283,25698,28-11-2024
O05665,C0219,P0079,3,4305,12915,01-06-2026
O05666,C0620,P0134,2,8493,16986,25-08-2025
O05667,C1253,P0242,5,180,900,27-05-2024
O05668,C0414,P0104,9,6760,60840,01-07-2025
O05669,C0873,P0009,9,3923,35307,06-05-2026
O05670,C0652,P0241,1,1140,1140,08-04-2025
O05671,C0041,P0126,7,3278,22946,16-02-2024
O05673,C1050,P0211,1,2940,2940,16-02-2024
O05674,C0682,P0025,9,8860,79740,16-08-2024
O05675,C0063,P0143,2,3583,7166,02-10-2024
O05676,C1185,P0007,10,7198,71980,15-10-2025
O05677,C0136,P0244,10,8042,80420,07-06-2026
O05678,C1180,P0250,3,4568,13704,10-12-2024
O05680,C0743,P0200,10,4528,45280,23-06-2025
O05681,C0027,P0153,6,792,4752,20-04-2025
O05682,C0420,P0182,7,8163,57141,02-11-2024
O05686,C0886,P0001,3,4211,12633,03-10-2024
O05687,C0302,P0023,4,1574,6296,28-12-2024
O05688,C1087,P0072,6,8629,51774,14-10-2024
O05689,C1251,P0009,8,3232,25856,14-05-2026
O05690,C0640,P0079,1,3825,3825,08-04-2024
O05692,C1091,P0224,8,6040,48320,16-09-2025
O05694,C0872,P0137,9,2704,24336,25-07-2024
O05696,C1242,P0164,9,6595,59355,14-12-2025
O05697,C1054,P0142,2,9447,18894,06-03-2025
O05698,C0326,P0126,4,2857,11428,15-03-2025
O05699,C0064,P0185,9,6272,56448,03-01-2026
O05701,C0985,P0150,9,3537,31833,11-04-2024
O05702,C0909,P0099,1,6390,6390,16-02-2025
O05703,C0373,P0110,2,6187,12374,04-04-2024
O05705,C0307,P0151,3,6350,19050,23-04-2026
O05706,C0741,P0175,10,5218,52180,28-02-2025
O05708,C0313,P0121,3,7639,22917,12-01-2026
O05709,C0296,P0113,8,2050,16400,06-04-2025
O05711,C0351,P0117,8,9491,75928,27-02-2024
O05712,C0074,P0220,6,4568,27408,12-06-2026
O05713,C1111,P0230,1,9147,9147,14-10-2024
O05714,C0955,P0229,10,5391,53910,21-12-2025
O05715,C0532,P0037,8,6993,55944,23-05-2025
O05716,C0643,P0161,4,9821,39284,21-06-2025
O05717,C0159,P0279,9,751,6759,13-05-2026
O05718,C0927,P0108,8,8524,68192,08-03-2024
O05720,C1234,P0030,9,9619,86571,05-11-2024
O05721,C0757,P0262,10,6499,64990,20-06-2024
O05723,C1128,P0263,8,6834,54672,29-07-2024
O05724,C1076,P0012,3,376,1128,02-12-2025
O05725,C0981,P0205,2,2572,5144,31-08-2024
O05726,C1216,P0205,2,3055,6110,27-04-2024
O05728,C1120,P0052,3,9390,28170,24-10-2025
O05729,C1106,P0268,7,1710,11970,07-06-2025
O05730,C0275,P0014,8,215,1720,15-02-2025
O05731,C0795,P0019,2,871,1742,10-04-2025
O05734,C1243,P0119,4,4603,18412,24-12-2025
O05735,C1048,P0224,5,7540,37700,17-02-2024
O05736,C0497,P0162,1,6993,6993,17-05-2025
O05737,C0672,P0236,9,6879,61911,01-06-2026
O05739,C0914,P0007,8,7345,58760,29-08-2024
O05740,C0208,P0088,4,1740,6960,26-11-2024
O05741,C0675,P0175,1,5314,5314,26-03-2025
O05742,C0068,P0184,3,1633,4899,21-06-2025
O05743,C0980,P0114,9,4586,41274,28-12-2025
O05744,C0574,P0135,1,5198,5198,11-01-2025
O05745,C1043,P0276,4,1814,7256,19-03-2024
O05746,C0638,P0033,5,8019,40095,22-02-2024
O05747,C0210,P0079,4,5387,21548,21-05-2026
O05748,C0101,P0102,7,8877,62139,30-03-2025
O05749,C0234,P0167,7,8846,61922,08-09-2025
O05750,C0153,P0020,10,7274,72740,18-06-2026
O05751,C0923,P0229,9,975,8775,13-06-2026
O05752,C0292,P0119,5,4474,22370,31-12-2024
O05753,C0874,P0263,5,4415,22075,25-02-2025
O05755,C0475,P0217,7,4985,34895,13-04-2026
O05756,C0045,P0034,7,3670,25690,17-05-2024
O05757,C1256,P0164,8,3682,29456,15-02-2026
O05758,C1022,P0260,4,2050,8200,29-12-2024
O05759,C1193,P0256,6,7522,45132,24-12-2025
O05760,C0329,P0076,8,3926,31408,16-04-2024
O05761,C1043,P0202,9,3514,31626,28-12-2025
O05762,C0078,P0070,10,1553,15530,05-12-2024
O05763,C1146,P0189,5,2781,13905,21-04-2026
O05764,C0465,P0117,3,5016,15048,02-04-2024
O05765,C0770,P0191,2,9111,18222,21-12-2024
O05767,C0887,P0200,1,7744,7744,31-07-2024
O05768,C0615,P0150,7,7815,54705,27-12-2025
O05769,C0522,P0200,3,2104,6312,19-12-2024
O05771,C0169,P0250,5,1982,9910,10-03-2025
O05772,C0131,P0227,1,5616,5616,14-01-2024
O05774,C0193,P0208,10,9140,91400,14-03-2024
O05775,C0588,P0051,4,5012,20048,07-05-2026
O05776,C0561,P0246,7,1059,7413,23-12-2025
O05777,C1210,P0131,9,3432,30888,11-12-2025
O05778,C0998,P0231,5,523,2615,23-01-2026
O05779,C0264,P0065,9,6736,60624,22-10-2024
O05780,C0495,P0104,1,2583,2583,10-03-2025
O05782,C1199,P0197,3,2009,6027,25-07-2025
O05784,C0253,P0194,7,6880,48160,21-03-2025
O05785,C0160,P0001,3,5235,15705,03-02-2026
O05786,C0808,P0124,5,2949,14745,10-04-2026
O05787,C0066,P0069,3,2289,6867,27-11-2025
O05788,C0451,P0138,10,9740,97400,11-07-2025
O05789,C0082,P0038,4,7271,29084,09-03-2025
O05790,C1135,P0114,7,8099,56693,01-01-2025
O05791,C1265,P0009,2,7871,15742,03-06-2026
O05792,C0927,P0037,6,2553,15318,12-10-2025
O05793,C0624,P0142,7,2070,14490,07-10-2024
O05794,C0602,P0014,10,2790,27900,04-08-2024
O05795,C0503,P0180,2,7602,15204,07-11-2024
O05796,C0810,P0185,7,5132,35924,23-05-2024
O05797,C0772,P0027,2,9104,18208,27-01-2025
O05800,C0782,P0172,6,9646,57876,15-02-2026
O05801,C0324,P0094,8,7287,58296,19-01-2025
O05802,C0539,P0048,5,836,4180,27-01-2024
O05804,C0686,P0176,2,3512,7024,01-05-2026
O05805,C0556,P0148,5,9100,45500,12-02-2025
O05808,C0494,P0120,2,4240,8480,04-01-2025
O05809,C0566,P0194,2,6224,12448,04-12-2025
O05810,C0988,P0150,10,3343,33430,01-06-2024
O05811,C0733,P0048,2,4371,8742,14-12-2025
O05812,C1205,P0235,9,8571,77139,22-04-2025
O05813,C1208,P0163,4,1140,4560,17-05-2024
O05814,C0017,P0149,1,9654,9654,25-11-2024
O05815,C0585,P0125,8,8219,65752,28-10-2025
O05816,C0892,P0218,2,8518,17036,17-07-2024
O05817,C0107,P0271,6,8325,49950,22-02-2024
O05818,C0123,P0052,9,7971,71739,06-09-2024
O05819,C0176,P0160,4,9640,38560,27-03-2024
O05820,C0665,P0048,2,4198,8396,22-08-2024
O05823,C1124,P0040,9,7572,68148,09-04-2024
O05824,C0093,P0208,9,5344,48096,09-03-2025
O05825,C0617,P0066,6,7540,45240,09-05-2026
O05826,C0109,P0209,9,137,1233,26-05-2024
O05828,C0148,P0191,5,3036,15180,24-12-2025
O05829,C0402,P0007,7,644,4508,24-02-2024
O05830,C0379,P0100,1,3131,3131,29-05-2025
O05831,C0885,P0172,6,409,2454,22-11-2025
O05834,C0827,P0210,8,700,5600,15-04-2024
O05837,C0823,P0218,4,3471,13884,19-05-2026
O05839,C0280,P0143,1,616,616,23-11-2024
O05840,C0476,P0067,3,2985,8955,18-02-2024
O05841,C0763,P0194,3,551,1653,07-04-2024
O05842,C1258,P0024,2,1965,3930,15-02-2026
O05846,C0240,P0110,3,4085,12255,20-01-2026
O05847,C1225,P0131,6,6845,41070,26-11-2025
O05848,C0581,P0171,3,3648,10944,07-11-2024
O05850,C0611,P0227,7,181,1267,26-06-2024
O05852,C0396,P0138,3,993,2979,17-01-2026
O05853,C1195,P0183,4,7264,29056,07-02-2026
O05854,C0930,P0243,4,4633,18532,08-11-2025
O05856,C0967,P0119,6,6731,40386,04-05-2026
O05857,C0189,P0172,3,6385,19155,17-02-2025
O05858,C0760,P0171,10,1186,11860,30-09-2024
O05859,C1000,P0200,3,6157,18471,17-03-2026
O05861,C0615,P0054,5,7845,39225,12-03-2026
O05862,C0757,P0113,4,6724,26896,19-05-2026
O05863,C1192,P0190,3,4827,14481,18-06-2026
O05864,C0905,P0139,7,7215,50505,06-01-2026
O05865,C0651,P0120,6,3514,21084,28-07-2025
O05866,C1189,P0209,3,9546,28638,18-07-2025
O05867,C0695,P0128,3,4845,14535,26-07-2024
O05870,C0938,P0215,4,9062,36248,17-08-2024
O05871,C0664,P0139,4,4795,19180,24-02-2025
O05872,C1124,P0169,9,7131,64179,09-09-2024
O05873,C1184,P0014,7,1759,12313,06-02-2025
O05874,C1103,P0076,5,9365,46825,26-04-2025
O05875,C1209,P0122,10,9051,90510,17-03-2026
O05878,C1056,P0101,8,1548,12384,30-01-2024
O05879,C0502,P0012,8,3511,28088,30-04-2025
O05880,C0268,P0195,1,7825,7825,08-12-2025
O05881,C0341,P0003,2,4587,9174,03-07-2025
O05882,C1257,P0217,8,9174,73392,29-12-2025
O05885,C0251,P0147,7,3318,23226,29-08-2025
O05886,C0610,P0227,7,3113,21791,27-11-2024
O05887,C0570,P0074,10,2794,27940,01-02-2025
O05888,C0608,P0177,7,3460,24220,15-04-2026
O05889,C0392,P0056,8,2372,18976,05-02-2026
O05890,C1199,P0154,1,3626,3626,08-02-2025
O05891,C1173,P0135,9,1409,12681,14-11-2025
O05892,C0225,P0093,7,6379,44653,05-01-2026
O05894,C0840,P0232,1,6845,6845,29-11-2025
O05895,C1128,P0115,4,5484,21936,13-08-2024
O05896,C1229,P0057,1,1818,1818,02-02-2025
O05897,C0221,P0087,6,9458,56748,29-01-2024
O05898,C0233,P0206,4,9400,37600,08-09-2025
O05900,C0464,P0119,5,4554,22770,08-08-2024
O05901,C0976,P0215,8,3460,27680,03-12-2025
O05902,C0561,P0274,2,4711,9422,16-02-2024
O05903,C1154,P0280,5,1551,7755,15-01-2026
O05904,C0128,P0037,7,8187,57309,06-09-2025
O05905,C0444,P0020,2,4213,8426,11-07-2025
O05906,C0187,P0054,7,270,1890,16-10-2024
O05907,C1185,P0043,1,879,879,18-05-2026
O05908,C0639,P0083,1,2566,2566,26-06-2025
O05909,C1151,P0214,7,2050,14350,17-02-2025
O05910,C1115,P0017,2,9966,19932,10-02-2024
O05912,C0411,P0133,9,5492,49428,05-11-2024
O05913,C1134,P0134,3,1081,3243,02-08-2024
O05914,C0654,P0102,2,7070,14140,03-03-2024
O05916,C1212,P0052,4,9005,36020,26-01-2025
O05917,C0121,P0041,6,7973,47838,11-04-2024
O05918,C0177,P0254,2,3430,6860,16-06-2026
O05919,C0277,P0051,10,5169,51690,17-05-2026
O05920,C0034,P0070,5,7701,38505,16-11-2025
O05921,C0009,P0083,9,9203,82827,02-04-2026
O05922,C0181,P0149,2,2053,4106,15-05-2024
O05925,C0976,P0262,6,8142,48852,24-01-2025
O05926,C0604,P0220,4,1275,5100,01-09-2024
O05927,C1135,P0041,1,8280,8280,04-11-2024
O05928,C1259,P0057,7,2100,14700,12-03-2026
O05929,C1183,P0147,3,4187,12561,18-10-2025
O05930,C0311,P0061,6,4752,28512,17-06-2026
O05932,C0447,P0170,1,6833,6833,03-09-2025
O05933,C0888,P0095,7,1188,8316,20-02-2025
O05934,C1123,P0130,6,5623,33738,20-06-2024
O05936,C0005,P0072,6,4736,28416,13-05-2025
O05937,C0134,P0239,10,8993,89930,03-09-2025
O05938,C1257,P0142,9,8713,78417,02-01-2025
O05939,C0873,P0200,10,4725,47250,02-06-2025
O05940,C1168,P0114,1,601,601,13-01-2025
O05941,C0218,P0175,7,7496,52472,22-12-2024
O05942,C0824,P0107,6,6064,36384,07-03-2026
O05944,C0177,P0234,3,6485,19455,17-02-2025
O05945,C0273,P0186,7,6112,42784,27-01-2024
O05946,C0531,P0196,1,7905,7905,24-01-2024
O05947,C0088,P0043,5,4596,22980,23-04-2024
O05948,C0456,P0003,7,8443,59101,25-10-2025
O05949,C0863,P0093,5,763,3815,17-03-2026
O05950,C1049,P0228,2,184,368,04-01-2024
O05951,C0844,P0210,9,9922,89298,01-03-2024
O05952,C0557,P0052,8,2321,18568,03-07-2025
O05953,C0289,P0004,8,6778,54224,21-06-2024
O05955,C0331,P0072,4,2440,9760,19-07-2025
O05956,C0304,P0093,3,9210,27630,07-06-2024
O05957,C0582,P0007,9,4650,41850,27-04-2025
O05958,C0670,P0080,9,3255,29295,01-01-2025
O05959,C1242,P0153,1,121,121,06-10-2024
O05960,C0189,P0020,9,4490,40410,08-04-2025
O05961,C1240,P0060,4,6211,24844,11-03-2026
O05962,C0209,P0060,4,5785,23140,14-11-2025
O05963,C0061,P0161,4,5321,21284,09-03-2026
O05964,C0908,P0075,3,8793,26379,29-08-2025
O05965,C0269,P0004,7,4839,33873,30-04-2024
O05966,C0737,P0251,9,770,6930,05-09-2025
O05967,C0952,P0269,4,578,2312,10-05-2024
O05968,C1107,P0009,2,488,976,03-11-2024
O05969,C0210,P0148,6,4074,24444,04-11-2024
O05970,C0159,P0171,3,8464,25392,18-02-2026
O05971,C0196,P0135,5,7792,38960,23-07-2025
O05974,C1138,P0115,1,6416,6416,15-08-2024
O05975,C0706,P0255,9,508,4572,20-11-2025
O05976,C0466,P0238,9,9687,87183,02-03-2026
O05982,C0570,P0096,10,110,1100,04-05-2026
O05983,C0859,P0221,10,900,9000,07-12-2025
O05984,C0611,P0184,3,8616,25848,14-09-2025
O05985,C1113,P0220,1,6281,6281,09-03-2024
O05986,C0100,P0199,6,6987,41922,15-04-2025
O05987,C0493,P0120,8,4578,36624,15-01-2025
O05988,C0910,P0023,2,6638,13276,21-11-2024
O05989,C0295,P0228,7,1627,11389,16-08-2024
O05991,C1131,P0030,3,5960,17880,13-08-2024
O05992,C0042,P0263,5,3285,16425,05-05-2025
O05993,C0817,P0083,10,6617,66170,29-10-2024
O05994,C0552,P0155,8,8273,66184,30-05-2026
O05995,C0370,P0166,1,8808,8808,15-10-2024
O05996,C0378,P0124,3,4204,12612,27-06-2024
O05997,C0436,P0155,9,178,1602,24-02-2026
O05998,C0066,P0141,2,7544,15088,27-12-2025
O05999,C0259,P0158,2,5523,11046,16-12-2024
O06005,C0490,P0110,4,2465,9860,27-09-2025
O06006,C0693,P0150,6,3070,18420,15-08-2024
O06007,C0170,P0165,9,2382,21438,21-06-2025
O06009,C0287,P0223,7,3111,21777,07-12-2025
O06012,C0269,P0014,5,1525,7625,21-02-2025
O06013,C0951,P0278,3,2053,6159,02-01-2025
O06014,C0494,P0091,7,6366,44562,10-09-2025
O06015,C0430,P0244,1,6591,6591,14-08-2024
O06016,C0259,P0182,1,3629,3629,04-05-2024
O06018,C1089,P0184,1,3130,3130,03-06-2024
O06019,C0093,P0215,2,9685,19370,19-02-2024
O06022,C0174,P0032,1,1052,1052,23-10-2025
O06023,C0045,P0095,10,5696,56960,16-03-2025
O06024,C0204,P0193,3,3118,9354,11-05-2026
O06025,C0698,P0193,5,8164,40820,06-03-2024
O06026,C1053,P0189,6,9925,59550,12-11-2024
O06027,C0006,P0231,10,2436,24360,20-08-2024
O06028,C0001,P0147,6,3658,21948,19-05-2024
O06029,C0480,P0043,7,7779,54453,21-04-2025
O06032,C0027,P0061,10,4944,49440,14-02-2026
O06033,C0723,P0101,10,1810,18100,23-03-2024
O06034,C0925,P0256,7,6993,48951,29-12-2025
O06035,C0877,P0175,1,5745,5745,30-06-2024
O06036,C0965,P0215,2,2148,4296,28-01-2024
O06037,C1179,P0082,9,1517,13653,21-04-2026
O06038,C0658,P0245,9,1000,9000,20-02-2025
O06039,C0152,P0031,3,2263,6789,08-09-2024
O06041,C1121,P0227,1,6430,6430,06-10-2025
O06042,C0979,P0219,4,5593,22372,08-09-2024
O06043,C0278,P0078,4,8067,32268,06-05-2024
O06044,C1105,P0183,10,2644,26440,14-03-2024
O06045,C0283,P0194,9,4760,42840,24-10-2025
O06046,C1050,P0189,7,3715,26005,24-05-2025
O06047,C0172,P0043,5,2594,12970,12-09-2025
O06051,C0150,P0107,3,4354,13062,23-03-2025
O06052,C0706,P0258,7,6325,44275,19-09-2025
O06053,C0428,P0065,8,8871,70968,31-12-2025
O06054,C0529,P0053,8,9172,73376,25-07-2024
O06055,C1018,P0212,6,9440,56640,14-03-2024
O06056,C0699,P0108,9,2384,21456,12-02-2024
O06057,C0194,P0051,5,596,2980,14-04-2026
O06058,C0795,P0181,3,7111,21333,06-02-2025
O06059,C0600,P0095,7,7392,51744,05-06-2026
O06060,C0452,P0189,2,2467,4934,14-05-2025
O06061,C0375,P0144,6,5759,34554,13-08-2024
O06062,C0510,P0251,6,6526,39156,17-11-2024
O06063,C0791,P0241,7,4362,30534,25-06-2025
O06064,C0904,P0262,5,9744,48720,12-03-2025
O06066,C0753,P0062,1,5127,5127,20-02-2025
O06068,C1185,P0067,10,6961,69610,30-11-2024
O06069,C0785,P0274,6,1899,11394,26-05-2024
O06070,C0112,P0216,3,7428,22284,15-06-2026
O06071,C0856,P0253,3,9885,29655,24-08-2024
O06072,C0655,P0012,10,7322,73220,21-08-2025
O06075,C0761,P0003,3,2514,7542,17-03-2026
O06076,C0402,P0150,8,7660,61280,17-07-2025
O06077,C0013,P0147,6,8173,49038,10-01-2026
O06078,C1162,P0238,3,6220,18660,29-04-2024
O06079,C1065,P0150,1,7619,7619,25-01-2024
O06080,C0417,P0118,10,8778,87780,17-05-2024
O06081,C0192,P0150,8,9201,73608,27-11-2025
O06082,C0295,P0125,4,7386,29544,22-10-2025
O06083,C0320,P0029,10,4519,45190,20-11-2024
O06085,C0912,P0007,7,3329,23303,20-02-2025
O06087,C0411,P0003,2,1203,2406,21-05-2024
O06088,C0311,P0014,1,8586,8586,26-10-2024
O06089,C1031,P0138,3,6452,19356,16-04-2026
O06090,C0519,P0279,4,3452,13808,09-02-2026
O06091,C0436,P0217,8,9541,76328,25-01-2025
O06092,C0047,P0261,3,8951,26853,11-09-2025
O06093,C0831,P0256,2,3488,6976,25-01-2025
O06094,C0018,P0172,5,4786,23930,21-03-2025
O06095,C1228,P0069,1,9312,9312,14-01-2025
O06096,C0859,P0144,10,951,9510,26-04-2024
O06097,C0385,P0075,5,6155,30775,20-02-2026
O06099,C0002,P0040,2,5536,11072,25-10-2024
O06100,C0802,P0057,8,5752,46016,16-03-2026
O06101,C1087,P0031,9,899,8091,09-08-2024
O06102,C1073,P0261,10,685,6850,19-10-2024
O06103,C0523,P0035,1,4717,4717,03-03-2024
O06104,C0557,P0124,2,5810,11620,19-02-2025
O06105,C0789,P0261,6,1342,8052,04-12-2025
O06106,C0438,P0170,4,8659,34636,11-10-2025
O06107,C0212,P0141,9,3659,32931,03-05-2025
O06108,C0636,P0235,6,5871,35226,01-06-2025
O06109,C0103,P0101,1,296,296,15-04-2024
O06110,C0826,P0265,6,6349,38094,15-10-2024
O06111,C0917,P0057,8,7485,59880,16-07-2025
O06112,C0538,P0019,2,709,1418,07-06-2024
O06113,C0948,P0053,7,8736,61152,11-12-2025
O06114,C1145,P0105,8,1784,14272,22-03-2025
O06115,C0192,P0055,6,8553,51318,02-02-2025
O06116,C0869,P0265,7,1948,13636,28-03-2024
O06119,C0408,P0082,7,1175,8225,02-05-2025
O06120,C0086,P0165,1,5553,5553,03-07-2025
O06121,C0425,P0192,4,4287,17148,31-12-2024
O06122,C1105,P0035,10,5797,57970,08-03-2025
O06125,C1216,P0261,3,4725,14175,12-06-2024
O06126,C0795,P0205,3,1644,4932,24-04-2025
O06127,C0988,P0172,9,809,7281,09-03-2024
O06129,C1123,P0249,10,3508,35080,05-01-2024
O06130,C0415,P0004,3,8544,25632,15-12-2024
O06131,C0419,P0081,8,3028,24224,05-05-2025
O06132,C0787,P0221,10,9277,92770,10-04-2026
O06133,C0455,P0131,6,1240,7440,15-10-2025
O06134,C0760,P0032,3,5341,16023,08-05-2024
O06135,C1061,P0190,5,7087,35435,19-04-2024
O06136,C0489,P0003,9,7753,69777,17-04-2026
O06137,C0391,P0004,9,9345,84105,28-04-2025
O06138,C0257,P0005,8,3766,30128,22-07-2025
O06139,C0342,P0248,8,7786,62288,11-04-2025
O06140,C0238,P0062,9,4892,44028,23-05-2024
O06141,C0654,P0066,8,8356,66848,03-02-2025
O06142,C0407,P0001,10,1107,11070,09-01-2024
O06143,C0907,P0043,3,1299,3897,19-02-2024
O06144,C0290,P0143,3,3269,9807,29-10-2024
O06145,C0595,P0251,4,949,3796,23-12-2024
O06146,C0991,P0229,8,1639,13112,14-02-2026
O06147,C1268,P0219,2,9596,19192,19-08-2025
O06149,C1250,P0223,6,6633,39798,16-02-2025
O06150,C0933,P0209,5,766,3830,13-09-2025
O06151,C1249,P0194,9,3942,35478,18-07-2024
O06152,C0589,P0137,1,386,386,21-09-2025
O06153,C0751,P0078,3,4712,14136,21-05-2024
O06155,C0411,P0094,3,1545,4635,16-08-2025
O06156,C0156,P0133,4,317,1268,14-04-2025
O06157,C0044,P0186,5,7935,39675,18-11-2025
O06158,C0499,P0216,1,1968,1968,08-12-2024
O06160,C0197,P0023,2,6603,13206,26-12-2025
O06161,C0311,P0215,1,603,603,31-05-2025
O06162,C0067,P0069,7,5812,40684,27-07-2025
O06163,C1172,P0107,5,7779,38895,10-12-2024
O06164,C1225,P0234,9,3430,30870,13-08-2024
O06165,C0653,P0148,9,8298,74682,31-12-2025
O06166,C0424,P0184,8,1562,12496,06-09-2025
O06169,C0497,P0259,7,6446,45122,23-05-2026
O06170,C0581,P0123,3,475,1425,16-06-2026
O06172,C0835,P0217,6,2496,14976,08-03-2026
O06175,C1021,P0066,5,142,710,10-02-2024
O06177,C0102,P0045,5,6276,31380,19-03-2026
O06178,C0036,P0164,2,9753,19506,25-01-2024
O06180,C0294,P0254,2,6664,13328,29-10-2025
O06181,C0416,P0030,4,3941,15764,23-11-2024
O06182,C0862,P0112,7,9902,69314,30-12-2025
O06183,C0412,P0007,2,1053,2106,28-02-2024
O06184,C0078,P0027,9,9851,88659,25-08-2025
O06185,C0481,P0034,9,7364,66276,17-06-2025
O06186,C0234,P0002,5,8811,44055,15-02-2024
O06187,C0356,P0270,4,5603,22412,16-12-2025
O06188,C0571,P0034,6,9008,54048,06-09-2025
O06189,C0369,P0026,10,3870,38700,20-02-2024
O06190,C0538,P0113,8,6934,55472,10-03-2025
O06191,C0182,P0125,7,6553,45871,23-06-2024
O06192,C1094,P0013,9,1449,13041,23-05-2024
O06193,C0281,P0220,9,1194,10746,23-12-2024
O06194,C1172,P0156,8,4301,34408,26-02-2026
O06195,C0938,P0002,6,3709,22254,16-03-2024
O06196,C0181,P0019,6,9086,54516,05-08-2024
O06197,C0501,P0005,10,7188,71880,24-05-2025
O06198,C0416,P0230,10,8354,83540,24-10-2024
O06199,C0286,P0049,9,9676,87084,07-05-2024
O06200,C0632,P0072,7,3913,27391,30-04-2025
O06201,C0836,P0183,1,1801,1801,19-02-2025
O06202,C0995,P0219,8,1710,13680,05-06-2025
O06203,C1015,P0246,7,2152,15064,04-11-2025
O06204,C1088,P0278,4,6803,27212,29-08-2024
O06205,C0886,P0279,9,5957,53613,26-01-2024
O06207,C0353,P0082,3,7065,21195,18-03-2025
O06208,C0891,P0228,9,8535,76815,12-01-2024
O06209,C1168,P0100,8,6605,52840,28-03-2024
O06210,C0810,P0167,3,3168,9504,17-07-2025
O06211,C1234,P0276,10,111,1110,19-04-2025
O06214,C0663,P0175,10,7908,79080,06-05-2025
O06215,C0953,P0078,7,5387,37709,09-09-2025
O06216,C1016,P0195,5,508,2540,16-07-2025
O06218,C0650,P0016,2,4866,9732,07-05-2024
O06219,C0903,P0056,7,5501,38507,09-05-2025
O06221,C0285,P0181,7,5849,40943,31-03-2026
O06222,C0191,P0274,9,7331,65979,23-03-2024
